No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
31179;14312514014000000016 - Circuit Breaker - SIEMENS - K31249272 - S;TRS-3411-140.140-B0001;14312514014000000016;Circuit Breaker;SIEMENS;K31249272;S;PLN_OPERASI;-;8DN9.2;-;150 kV;2005;2008;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV;Pmt Trafo;3 - Fair;0;-;0;61.37%
31180;OC341214014000000273 - On Load Tap Changer - MR - 191057;TRS-3411-140.140-B0001;OC341214014000000273;On Load Tap Changer;MR;191057;-;PLN_OPERASI;-;MS III 300 Y-72.5/B-10192G;-;150 kV;2005;2008;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV;D416367;-;0;-;0;0%
31181;14312514014000000002 - Circuit Breaker - SIEMENS - K312492.72 - T;TRS-3411-140.140-B0001;14312514014000000002;Circuit Breaker;SIEMENS;K312492.72;T;PLN_OPERASI;-;8DN9.2;-;150 kV;2005;2008;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV;Pmt Trafo;3 - Fair;0;-;0;61.37%
31183;15312514014000000010 - Disconnecting Switch - SIEMENS - K312492.77 - T;TRS-3411-140.140-B0001;15312514014000000010;Disconnecting Switch;SIEMENS;K312492.77;T;PLN_OPERASI;-;8DN9;-;150 kV;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV;ES LINE+E;1 - Very Good;0;-;0;16.67%
31185;15341214014000000020 - Disconnecting Switch - SIEMENS - -N/A- - S;TRS-3411-140.140-B0001;15341214014000000020;Disconnecting Switch;SIEMENS;-N/A-;S;PLN_OPERASI;-;8DN9;-;150 kV;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV;ES BUS+E;1 - Very Good;0;-;0;50.0%
31186;12312514014000000012 - Potential Transformer - SIEMENS - 05/20074 283 - S;TRS-3411-140.140-B0009;12312514014000000012;Potential Transformer;SIEMENS;05/20074 283;S;PLN_OPERASI;-;4MR14XE;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);-;2 - Good;0;-;0;29.44%
31187;34341214014000000001 - Cubicle - SIEMENS - T7UN-00017-2005/001-044 - RST;TRS-3411-140.140-B0009;34341214014000000001;Cubicle;SIEMENS;T7UN-00017-2005/001-044;RST;PLN_OPERASI;-;8BK20;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);-;-;0;-;0;33.33%
31189;13312514014000000003 - Current Transformer - SIEMENS - 05/20076211 - S;TRS-3411-140.140-B0009;13312514014000000003;Current Transformer;SIEMENS;05/20076211;S;PLN_OPERASI;U;4 MA 74 XC;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;37.5%
31190;93312514014000000087 - Universal Relay - SIEMENS - 21.1092226.002 - N;TRS-3411-140.140-B0009;93312514014000000087;Universal Relay;SIEMENS;21.1092226.002;N;PLN_OPERASI;-;7SJ6001;-;-;2007;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);PANEL KUBIKEL;1 - Very Good;0;-;0;100.0%
31191;93312514014000000089 - Universal Relay - SIEMENS - BF 0511045146 - N;TRS-3411-140.140-B0009;93312514014000000089;Universal Relay;SIEMENS;BF 0511045146;N;PLN_OPERASI;-;7VH6002;-;-;2007;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);PANEL KUBIKEL;1 - Very Good;0;-;0;100.0%
31192;13312514014000000001 - Current Transformer - SIEMENS - 05/2007212 - T;TRS-3411-140.140-B0009;13312514014000000001;Current Transformer;SIEMENS;05/2007212;T;PLN_OPERASI;U;4 MA 74 XC;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;37.5%
31193;12312514014000000014 - Potential Transformer - SIEMENS - 05/20074 284 - T;TRS-3411-140.140-B0009;12312514014000000014;Potential Transformer;SIEMENS;05/20074 284;T;PLN_OPERASI;-;4MR14XE;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);-;2 - Good;0;-;0;29.44%
31194;93312514014000000088 - Universal Relay - SIEMENS - 21.1092226.001 - RSTN;TRS-3411-140.140-B0009;93312514014000000088;Universal Relay;SIEMENS;21.1092226.001;RSTN;PLN_OPERASI;-;7SJ62;-;-;2007;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);PANEL KUBIKEL;1 - Very Good;0;-;0;76.67%
31195;12312514014000000010 - Potential Transformer - SIEMENS - 05/20074 282 - R;TRS-3411-140.140-B0009;12312514014000000010;Potential Transformer;SIEMENS;05/20074 282;R;PLN_OPERASI;-;4MR14XE;-;-;2005;2008;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);-;2 - Good;0;-;0;29.44%
31196;DG312514014000000021 - Underground Cable 20kV - GMBL1 - RST;TRS-3411-140.140-B0009;DG312514014000000021;Underground Cable 20kV;-;GMBL1;RST;PLN_OPERASI;-;NA2XSY;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);-;4 - Poor;1;"Arus Bocor Kabel Power Trafo - T (1.6, 4 - Poor)";1;27.67%
31197;13341214014000000005 - Current Transformer - N/A - N/A - N;TRS-3411-140.140-B0009;13341214014000000005;Current Transformer;N/A;N/A;N;PLN_OPERASI;U;N/A;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;12.5%
31198;13312514014000000030 - Current Transformer - SIEMENS - 05/20076210 - R;TRS-3411-140.140-B0009;13312514014000000030;Current Transformer;SIEMENS;05/20076210;R;PLN_OPERASI;U;4 MA 74 XC;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;37.5%
31199;13341214014000000004 - Current Transformer - N/A - N/A - N;TRS-3411-140.140-B0009;13341214014000000004;Current Transformer;N/A;N/A;N;PLN_OPERASI;U;N/A;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;12.5%
31200;29312514014000000001 - Neutral Grounding Resistance - SCHNEWINDT - 376 - N;TRS-3411-140.140-B0009;29312514014000000001;Neutral Grounding Resistance;SCHNEWINDT;376;N;PLN_OPERASI;-;M-OS;-;-;2005;2007;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV GAMBIR LAMA;TRF#1 150/20KV (INC);-;2 - Good;0;-;0;69.17%
