No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
70;13312509809800000032 - Current Transformer - ASEA - 7342687 - S;TRS-3412-098.098-B0006;="13312509809800000032";Current Transformer;ASEA;="7342687";S;RUSAK;U;IMBE 170 A2;-;150 kV;1979;1992;-25;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;-;-;0;-;0;0%
71;13312509809800000033 - Current Transformer - ASEA - 7342691 - S;TRS-3412-098.098-B0006;="13312509809800000033";Current Transformer;ASEA;="7342691";S;PLN_TIDAK_OPERASI;U;IMBE 170 A1;-;150 kV;1979;1992;-23;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;-;-;0;-;0;0%
72;12312509809800000027 - Potential Transformer - ASEA - 7340365 - S;TRS-3412-098.098-B0006;="12312509809800000027";Potential Transformer;ASEA;="7340365";S;PLN_TIDAK_OPERASI;-;CPDE 170 F-C;-;150 kV;1983;1992;-23;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;-;-;0;-;0;0%
73;13341209809800000051 - Current Transformer - CG - 132009 - T;TRS-3412-098.098-B0006;="13341209809800000051";Current Transformer;CG;="132009";T;PLN_OPERASI;U;IOSK : 170/325/750;-;150 kV;2014;2016;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;KOPEL BUS 1;2 - Good;0;-;0;41.85%
74;13341209809800000069 - Current Transformer - TRENCH - 1700516 - T;TRS-3412-098.098-B0006;="13341209809800000069";Current Transformer;TRENCH;="1700516";T;PLN_OPERASI;U;IOSK 170;-;150 kV;2017;2018;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;KOPEL BUS 2;2 - Good;0;-;0;9.58%
75;13312509809800000031 - Current Transformer - ASEA - 7342689 - R;TRS-3412-098.098-B0006;="13312509809800000031";Current Transformer;ASEA;="7342689";R;PLN_TIDAK_OPERASI;U;IMBE 170 A1;-;150 kV;1979;1992;-23;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;-;-;0;-;0;0%
76;TJ341209809800000003 - Busbar Differential (87B) - ALSTOM - 33445112/01/17 - T;TRS-3412-098.098-B0006;="TJ341209809800000003";Busbar Differential (87B);ALSTOM;="33445112/01/17";T;PLN_OPERASI;BUSPRO CENTRALISED;MICOM P746;-;150 kV;2017;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;PANEL PROTEKSI;-;0;-;0;0%
77;13341209809800000067 - Current Transformer - TRENCH - 1700512 - R;TRS-3412-098.098-B0006;="13341209809800000067";Current Transformer;TRENCH;="1700512";R;PLN_OPERASI;U;IOSK 170;-;150 kV;2017;2018;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;KOPEL BUS 2;2 - Good;0;-;0;9.58%
78;13341209809800000049 - Current Transformer - CG - 132007 - R;TRS-3412-098.098-B0006;="13341209809800000049";Current Transformer;CG;="132007";R;PLN_OPERASI;U;IOSK : 170/325/750;-;150 kV;2014;2016;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;KOPEL BUS 1;2 - Good;0;-;0;41.85%
79;15341209809800000050 - Disconnecting Switch - GE - A68417 - RST;TRS-3412-098.098-B0006;="15341209809800000050";Disconnecting Switch;GE;="A68417";RST;PLN_OPERASI;-;S2DAT;-;150 kV;2017;2019;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;BUS A;1 - Very Good;0;-;0;42.86%
80;15341209809800000045 - Disconnecting Switch - GE - A1861X31 053 - RST;TRS-3412-098.098-B0006;="15341209809800000045";Disconnecting Switch;GE;="A1861X31 053";RST;PLN_OPERASI;-;S2DA;-;150 kV;2018;2021;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;BUS B;1 - Very Good;0;-;0;42.86%
81;13312509809800000030 - Current Transformer - ASEA - 7342688 - R;TRS-3412-098.098-B0006;="13312509809800000030";Current Transformer;ASEA;="7342688";R;RUSAK;U;IMBE 170 A2;-;150 kV;1979;1992;-25;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;KOPEL BUS 150KV;-;-;0;-;0;0%
82;13312509809800000011 - Current Transformer - TRENCH - 2112530 - S;TRS-3412-098.098-B0010;="13312509809800000011";Current Transformer;TRENCH;="2112530";S;PLN_OPERASI;U;IOSK 170;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY ANGKE 1;2 - Good;0;-;0;47.08%
83;15312509809800000027 - Disconnecting Switch - SIEMENS - 11040228L - RST;TRS-3412-098.098-B0010;="15312509809800000027";Disconnecting Switch;SIEMENS;="11040228L";RST;PLN_TIDAK_OPERASI;-;3DN1CB 170;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;LINE;-;0;-;0;0%
84;TT341209809800000001 - Line Current Differential (87L) + Distance (21) TT - GE ALSTOM - 36039275/03/22 - RST;TRS-3412-098.098-B0010;="TT341209809800000001";Line Current Differential (87L) + Distance (21) TT;GE ALSTOM;="36039275/03/22";RST;PLN_OPERASI;87L + 21 + AR + SYNC;MICOM P545;-;150 kV;2021;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;PANEL PROTEKSI;-;0;-;0;0%
85;54341209809800000038 - Over Current Relay - ALSTOM - 34940024/11/19 - RSTN;TRS-3412-098.098-B0010;="54341209809800000038";Over Current Relay;ALSTOM;="34940024/11/19";RSTN;PLN_OPERASI;OCR + GFR;MICOM P14D;-;150 kV;2019;2021;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;PANEL PROTEKSI;-;0;-;0;0%
86;12341209809800000003 - Potential Transformer - ALSTOM - 37992005575 - T;TRS-3412-098.098-B0010;="12341209809800000003";Potential Transformer;ALSTOM;="37992005575";T;PLN_OPERASI;-;CCV 170;-;150 kV;2015;2022;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY ANGKE#1;2 - Good;0;-;0;68.1%
87;12312509809800000024 - Potential Transformer - ASEA - 7169146 - R;TRS-3412-098.098-B0010;="12312509809800000024";Potential Transformer;ASEA;="7169146";R;PLN_TIDAK_OPERASI;-;CPEE 170 FC-NC;-;150 kV;1979;1992;-29;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;-;-;0;-;0;0%
88;14312509809800000022 - Circuit Breaker - SIEMENS - 35119530 A - R;TRS-3412-098.098-B0010;="14312509809800000022";Circuit Breaker;SIEMENS;="35119530 A";R;PLN_OPERASI;-;3AP1FI;-;150 kV;2011;2013;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY LINE A;4 - Poor;1;Pengujian Tahanan Isolasi (3 phasa) (1999.9, 4 - Poor);1;72.35%
89;16312509809800000016 - Lightning Arrester - SIEMENS - URG/11111076 - R;TRS-3412-098.098-B0010;="16312509809800000016";Lightning Arrester;SIEMENS;="URG/11111076";R;PLN_OPERASI;-;3EL2 150-6PP42-4DA1;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;Angke 1;2 - Good;0;-;0;94.17%
90;16312509809800000017 - Lightning Arrester - SIEMENS - URG/11111078 - S;TRS-3412-098.098-B0010;="16312509809800000017";Lightning Arrester;SIEMENS;="URG/11111078";S;PLN_OPERASI;-;3EL2 150-6PP42-4DA1;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;Angke 1;4 - Poor;1;Tahanan Isolasi Primary Unit (1270.0, 4 - Poor);1;94.17%
91;13312509809800000035 - Current Transformer - TRENCH - 2112529 - T;TRS-3412-098.098-B0010;="13312509809800000035";Current Transformer;TRENCH;="2112529";T;PLN_OPERASI;U;IOSK 170;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY ANGKE 1;2 - Good;0;-;0;47.08%
92;16312509809800000011 - Lightning Arrester - SIEMENS - URG/11111077 - T;TRS-3412-098.098-B0010;="16312509809800000011";Lightning Arrester;SIEMENS;="URG/11111077";T;PLN_OPERASI;-;3EL2 150-6PP42-4DA1;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;Angke 1;2 - Good;0;-;0;94.17%
93;14312509809800000008 - Circuit Breaker - ASEA - 2250450 - RST;TRS-3412-098.098-B0010;="14312509809800000008";Circuit Breaker;ASEA;="2250450";RST;DIGUDANGKAN;-;HLR 170;-;150 kV;1979;1992;-21;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;-;-;0;-;0;0%
94;12312509809800000014 - Potential Transformer - ASEA - 7169145 - S;TRS-3412-098.098-B0010;="12312509809800000014";Potential Transformer;ASEA;="7169145";S;PLN_TIDAK_OPERASI;-;CPEE 170 FC-NC;-;150 kV;1979;1992;-29;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;-;-;0;-;0;0%
95;14312509809800000010 - Circuit Breaker - SIEMENS - 35119530 B - S;TRS-3412-098.098-B0010;="14312509809800000010";Circuit Breaker;SIEMENS;="35119530 B";S;PLN_OPERASI;-;3AP1FI;-;150 kV;2011;2013;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY LINE A;4 - Poor;1;Pengujian Tahanan Isolasi (3 phasa) (1999.9, 4 - Poor);1;72.35%
96;13312509809800000043 - Current Transformer - TRENCH - 2112531 - R;TRS-3412-098.098-B0010;="13312509809800000043";Current Transformer;TRENCH;="2112531";R;PLN_OPERASI;U;IOSK 170;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY ANGKE 1;2 - Good;0;-;0;47.08%
97;14312509809800000006 - Circuit Breaker - SIEMENS - 35119530 C - T;TRS-3412-098.098-B0010;="14312509809800000006";Circuit Breaker;SIEMENS;="35119530 C";T;PLN_OPERASI;-;3AP1FI;-;150 kV;2011;2013;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY LINE A;4 - Poor;1;Pengujian Tahanan Isolasi (3 phasa) (1999.9, 4 - Poor);1;72.35%
98;15312509809800000029 - Disconnecting Switch - SIEMENS - 11040223 - RST;TRS-3412-098.098-B0010;="15312509809800000029";Disconnecting Switch;SIEMENS;="11040223";RST;PLN_OPERASI;-;3DN1CB 170 EB;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BUS B;2 - Good;0;-;0;85.71%
99;54312509809800000037 - Over Current Relay - ASEA - 288521.1099502 - RST;TRS-3412-098.098-B0010;="54312509809800000037";Over Current Relay;ASEA;="288521.1099502";RST;PLN_TIDAK_OPERASI;OCR + GFR;RXIDF;-;150 kV;1979;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;PANEL PROTEKSI;-;0;-;0;0%
100;12312509809800000013 - Potential Transformer - ASEA - 7169147 - T;TRS-3412-098.098-B0010;="12312509809800000013";Potential Transformer;ASEA;="7169147";T;PLN_TIDAK_OPERASI;-;CPEE 170 FC-NC;-;150 kV;1979;1992;-29;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;-;-;0;-;0;0%
101;15312509809800000028 - Disconnecting Switch - SIEMENS - 11040228E - RST;TRS-3412-098.098-B0010;="15312509809800000028";Disconnecting Switch;SIEMENS;="11040228E";RST;PLN_TIDAK_OPERASI;-;ES;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;LINE+E;-;0;-;0;0%
102;54312509809800000035 - Over Current Relay - ASEA - 21.1099502.001 - RTN;TRS-3412-098.098-B0010;="54312509809800000035";Over Current Relay;ASEA;="21.1099502.001";RTN;PLN_TIDAK_OPERASI;OCR + GFR;RXIDF 2H;-;150 kV;1979;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;PANEL PROTEKSI;-;0;-;0;0%
103;15312509809800000026 - Disconnecting Switch - SIEMENS - 11040221 - RST;TRS-3412-098.098-B0010;="15312509809800000026";Disconnecting Switch;SIEMENS;="11040221";RST;PLN_OPERASI;-;3DN1CB 170 EB;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BUS A;2 - Good;0;-;0;85.71%
104;15341209809800000048 - Disconnecting Switch - GE - A1861X31 230 - RST;TRS-3412-098.098-B0010;="15341209809800000048";Disconnecting Switch;GE;="A1861X31 230";RST;PLN_OPERASI;-;S2DAT;-;150 kV;2018;2021;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;LINE + ES;2 - Good;0;-;0;85.71%
105;12341209809800000001 - Potential Transformer - ALSTOM - 37992005577 - R;TRS-3412-098.098-B0010;="12341209809800000001";Potential Transformer;ALSTOM;="37992005577";R;PLN_OPERASI;-;CCV 170;-;150 kV;2015;2022;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY ANGKE#1;2 - Good;0;-;0;68.1%
106;93312509809800000036 - Universal Relay - GE - AABC10000589 - RSTN;TRS-3412-098.098-B0010;="93312509809800000036";Universal Relay;GE;="AABC10000589";RSTN;PLN_TIDAK_OPERASI;21;D60;-;150 kV;2009;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;PANEL PROTEKSI;-;0;-;0;0%
107;88312509809800000034 - Distance Relay - ASEA - 6781064 - RSTN;TRS-3412-098.098-B0010;="88312509809800000034";Distance Relay;ASEA;="6781064";RSTN;PLN_TIDAK_OPERASI;21;RAZOG;-;150 kV;1979;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;PANEL PROTEKSI;-;0;-;0;0%
108;12341209809800000002 - Potential Transformer - ALSTOM - 37992005576 - S;TRS-3412-098.098-B0010;="12341209809800000002";Potential Transformer;ALSTOM;="37992005576";S;PLN_OPERASI;-;CCV 170;-;150 kV;2015;2022;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#1;BAY ANGKE#1;2 - Good;0;-;0;68.1%
109;14312509809800000014 - Circuit Breaker - ASEA - 2250453 - RST;TRS-3412-098.098-B0009;="14312509809800000014";Circuit Breaker;ASEA;="2250453";RST;DIGUDANGKAN;-;HLR 170;-;150 kV;1979;1992;-20;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;-;-;0;-;0;0%
110;12341209809800000023 - Potential Transformer - TRENCH - 2280560 - S;TRS-3412-098.098-B0009;="12341209809800000023";Potential Transformer;TRENCH;="2280560";S;PLN_OPERASI;-;TCVT 170;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE#2;2 - Good;0;-;0;53.81%
111;54312509809800000030 - Over Current Relay - ASEA - 21.1099501.001 - RTN;TRS-3412-098.098-B0009;="54312509809800000030";Over Current Relay;ASEA;="21.1099501.001";RTN;PLN_TIDAK_OPERASI;OCR + GFR;RXIDF 2H;-;150 kV;1979;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;PANEL PROTEKSI;-;0;-;0;0%
112;15312509809800000025 - Disconnecting Switch - SIEMENS - 11040227L - RST;TRS-3412-098.098-B0009;="15312509809800000025";Disconnecting Switch;SIEMENS;="11040227L";RST;PLN_TIDAK_OPERASI;-;3DN1CB 170;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;LINE;-;0;-;0;0%
113;14312509809800000005 - Circuit Breaker - SIEMENS - 35119529 B - S;TRS-3412-098.098-B0009;="14312509809800000005";Circuit Breaker;SIEMENS;="35119529 B";S;PLN_TIDAK_OPERASI;-;3AP1FI;-;150 kV;2011;2012;-6;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE 2;-;0;-;0;0%
114;12341209809800000022 - Potential Transformer - TRENCH - 2280559 - R;TRS-3412-098.098-B0009;="12341209809800000022";Potential Transformer;TRENCH;="2280559";R;PLN_OPERASI;-;TCVT 170;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE#2;2 - Good;0;-;0;53.81%
115;54341209809800000032 - Over Current Relay - SCHNEIDER - 39532919/08/19 - RSTN;TRS-3412-098.098-B0009;="54341209809800000032";Over Current Relay;SCHNEIDER;="39532919/08/19";RSTN;PLN_OPERASI;OCR + GFR;MICOM P123;-;150 kV;2019;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;PANEL PROTEKSI;-;0;-;0;0%
116;12312509809800000023 - Potential Transformer - ASEA - 7143959 - S;TRS-3412-098.098-B0009;="12312509809800000023";Potential Transformer;ASEA;="7143959";S;PLN_TIDAK_OPERASI;-;CPEE 170 FC-NC;-;150 kV;1979;1992;-31;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;-;-;0;-;0;0%
117;15312509809800000023 - Disconnecting Switch - SIEMENS - 11040222 - RST;TRS-3412-098.098-B0009;="15312509809800000023";Disconnecting Switch;SIEMENS;="11040222";RST;PLN_OPERASI;-;3DN1CB 170 EB;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BUS A;2 - Good;0;-;0;64.76%
118;54312509809800000031 - Over Current Relay - ASEA - 288421.1099501 - RST;TRS-3412-098.098-B0009;="54312509809800000031";Over Current Relay;ASEA;="288421.1099501";RST;PLN_TIDAK_OPERASI;OCR + GFR;RXIDF;-;150 kV;1979;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;PANEL PROTEKSI;-;0;-;0;0%
119;94312509809800000029 - Automatic Voltage Regulator Relay - GE - AABC05000123 - RSTN;TRS-3412-098.098-B0009;="94312509809800000029";Automatic Voltage Regulator Relay;GE;="AABC05000123";RSTN;PLN_TIDAK_OPERASI;AVR;D60;-;150 kV;2006;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;PANEL PROTEKSI;-;0;-;0;0%
120;CN312509809800000033 - Stand By Earth Fault - ASEA - 211099501002 - RST;TRS-3412-098.098-B0009;="CN312509809800000033";Stand By Earth Fault;ASEA;="211099501002";RST;PLN_TIDAK_OPERASI;SBEF;RXMA 1;-;150 kV;1979;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;PANEL PROTEKSI;-;0;-;0;0%
121;15341209809800000049 - Disconnecting Switch - GE - A1861X31 229 - RST;TRS-3412-098.098-B0009;="15341209809800000049";Disconnecting Switch;GE;="A1861X31 229";RST;PLN_OPERASI;-;S2DAT;-;150 kV;2018;2021;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;LINE + ES;1 - Very Good;0;-;0;42.86%
122;TT341209809800000002 - Line Current Differential (87L) + Distance (21) TT - GE ALSTOM - 36039273/03/22 - RST;TRS-3412-098.098-B0009;="TT341209809800000002";Line Current Differential (87L) + Distance (21) TT;GE ALSTOM;="36039273/03/22";RST;PLN_OPERASI;87L + 21 + AR + SYNC;MICOM P545;-;150 kV;2021;-;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;PANEL PROTEKSI;-;0;-;0;0%
123;13312509809800000037 - Current Transformer - TRENCH - 2112532 - R;TRS-3412-098.098-B0009;="13312509809800000037";Current Transformer;TRENCH;="2112532";R;PLN_OPERASI;U;IOSK 170;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE 2;2 - Good;0;-;0;50.37%
124;14341209809800000046 - Circuit Breaker - GE - 313F318019/S - S;TRS-3412-098.098-B0009;="14341209809800000046";Circuit Breaker;GE;="313F318019/S";S;PLN_OPERASI;-;GL313F3/4031P;-;150 kV;2018;2019;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY LINE B;3 - Fair;0;-;0;58.63%
125;12312509809800000007 - Potential Transformer - ASEA - 7143761 - T;TRS-3412-098.098-B0009;="12312509809800000007";Potential Transformer;ASEA;="7143761";T;PLN_TIDAK_OPERASI;-;CPEE 170 FC-NC;-;150 kV;1979;1992;-31;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;-;-;0;-;0;0%
126;14312509809800000020 - Circuit Breaker - SIEMENS - 35119529 C - T;TRS-3412-098.098-B0009;="14312509809800000020";Circuit Breaker;SIEMENS;="35119529 C";T;PLN_TIDAK_OPERASI;-;3AP1FI;-;150 kV;2011;2012;-6;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE 2;-;0;-;0;0%
127;13312509809800000036 - Current Transformer - TRENCH - 2112534 - T;TRS-3412-098.098-B0009;="13312509809800000036";Current Transformer;TRENCH;="2112534";T;PLN_OPERASI;U;IOSK 170;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE 2;2 - Good;0;-;0;50.37%
128;16312509809800000020 - Lightning Arrester - SIEMENS - URG/11111071 - S;TRS-3412-098.098-B0009;="16312509809800000020";Lightning Arrester;SIEMENS;="URG/11111071";S;PLN_OPERASI;-;3EL2 150-6PP42-4DA1;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;Angke 2;2 - Good;0;-;0;69.17%
129;16312509809800000012 - Lightning Arrester - SIEMENS - URG/11111070 - R;TRS-3412-098.098-B0009;="16312509809800000012";Lightning Arrester;SIEMENS;="URG/11111070";R;PLN_OPERASI;-;3EL2 150-6PP42-4DA1;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;Angke 2;2 - Good;0;-;0;69.17%
130;15312509809800000024 - Disconnecting Switch - SIEMENS - 11040224 - RST;TRS-3412-098.098-B0009;="15312509809800000024";Disconnecting Switch;SIEMENS;="11040224";RST;PLN_OPERASI;-;3DN1CB 170 EB;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BUS B;2 - Good;0;-;0;64.76%
131;12312509809800000012 - Potential Transformer - ASEA - 7143957 - R;TRS-3412-098.098-B0009;="12312509809800000012";Potential Transformer;ASEA;="7143957";R;PLN_TIDAK_OPERASI;-;CPEE 170 FC-NC;-;150 kV;1979;1992;-31;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;-;-;0;-;0;0%
132;14312509809800000021 - Circuit Breaker - SIEMENS - 35119529 A - R;TRS-3412-098.098-B0009;="14312509809800000021";Circuit Breaker;SIEMENS;="35119529 A";R;PLN_TIDAK_OPERASI;-;3AP1FI;-;150 kV;2011;2012;-6;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE 2;-;0;-;0;0%
133;14341209809800000047 - Circuit Breaker - GE - 313F318019/T - T;TRS-3412-098.098-B0009;="14341209809800000047";Circuit Breaker;GE;="313F318019/T";T;PLN_OPERASI;-;GL313F3/4031P;-;150 kV;2018;2019;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY LINE B;3 - Fair;0;-;0;58.63%
134;13312509809800000042 - Current Transformer - TRENCH - 2112533 - S;TRS-3412-098.098-B0009;="13312509809800000042";Current Transformer;TRENCH;="2112533";S;PLN_OPERASI;U;IOSK 170;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE 2;2 - Good;0;-;0;50.37%
135;16312509809800000015 - Lightning Arrester - SIEMENS - URG/11111072 - T;TRS-3412-098.098-B0009;="16312509809800000015";Lightning Arrester;SIEMENS;="URG/11111072";T;PLN_OPERASI;-;3EL2 150-6PP42-4DA1;-;150 kV;2011;2011;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;Angke 2;2 - Good;0;-;0;69.17%
136;12341209809800000024 - Potential Transformer - TRENCH - 2280561 - T;TRS-3412-098.098-B0009;="12341209809800000024";Potential Transformer;TRENCH;="2280561";T;PLN_OPERASI;-;TCVT 170;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;BAY ANGKE#2;2 - Good;0;-;0;53.81%
137;15312509809800000022 - Disconnecting Switch - SIEMENS - 11040227E - RST;TRS-3412-098.098-B0009;="15312509809800000022";Disconnecting Switch;SIEMENS;="11040227E";RST;PLN_TIDAK_OPERASI;-;ES;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG ANCOL;GI 150KV ANCOL;PHT 150KV ANGKE#2;LINE+E;-;0;-;0;0%
